order,prob_rating,audio,mood,check1,workerid,catch_trial,text,condtion,modal,seat,check2,request,image
0,0.77,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_7.png,73,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_7.png
1,0.47,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,73,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_7.png,73,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_3.png,73,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.7,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/prob_100_1.png,73,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_3.png,./stim/text/text-2.png,./stim/images/exposure_40_3.png
0,0.09,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_7.png,73,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
0,0.32,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_8.png,73,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
1,0.73,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,74,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_8.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
0,0.16,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_8.png,74,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
1,0.8,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,74,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
0,0.16,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_10.png,74,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
1,0.72,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,74,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/images/exposure_40_2.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,74,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.11,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_2.png,74,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,74,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.08,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_2.png,74,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/images/exposure_25_2.png
1,0.85,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,74,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
1,0.09,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_8.png,74,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png
1,0.12,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_10.png,74,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,74,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.9,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_5.png,75,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png
1,0.78,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/prob_100_1.png,75,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_5.png,./stim/text/text-2.png,./stim/images/exposure_40_5.png
1,0.7,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_5.png,75,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
1,0.56,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,75,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
0,0.99,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,75,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.14,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_5.png,75,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_5.png,./stim/text/text-1.png,./stim/images/exposure_25_5.png
1,0.14,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_4.png,75,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
1,0,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_3.png,75,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.99,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,75,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.09,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_3.png,75,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
0,0.88,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_4.png,75,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
1,0.8,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,75,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
0,0.08,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_4.png,75,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
1,0.24,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,76,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_8.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
1,1,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,76,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
1,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_6.png,76,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.98,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_4.png,76,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.84,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_4.png,76,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
0,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,76,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.87,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_4.png,76,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
0,0.7,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_8.png,76,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png
0,0.84,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_6.png,76,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
0,0.91,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_8.png,76,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
0,0.66,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_6.png,76,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png
0,0.38,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_6.png,76,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png
1,0.31,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_6.png,76,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.03,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_6.png,77,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.63,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,77,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
1,0.14,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_2.png,77,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
1,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_2.png,77,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.63,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,77,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_6.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png
0,0.12,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_2.png,77,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_2.png,./stim/text/text-1.png,./stim/images/exposure_25_2.png
1,0.28,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_6.png,77,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png
0,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,77,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.67,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_6.png,77,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
0,0.71,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_2.png,77,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_2.png
1,0.81,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,77,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
1,0.21,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_6.png,77,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.14,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_10.png,77,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
1,0.5,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,78,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/images/exposure_60_1.png
1,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_1.png,78,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,78,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.52,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,78,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
0,0.6,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_10.png,78,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
1,0.44,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,78,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_1.png,./stim/text/text-2.png,./stim/images/exposure_40_1.png
1,0.17,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_1.png,78,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_1.png,./stim/text/text-1.png,./stim/images/exposure_25_1.png
1,0.98,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_10.png,78,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.15,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_10.png,78,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
1,0.11,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_1.png,78,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_1.png,./stim/text/text-2.png,./stim/images/exposure_75_1.png
1,0.15,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_10.png,78,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_10.png,./stim/text/text-1.png,./stim/images/exposure_25_10.png
1,0.17,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_7.png,78,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
1,0.49,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,78,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_10.png,./stim/text/text-2.png,./stim/images/exposure_40_10.png
0,0.16,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_10.png,79,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
1,0.97,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_1.png,79,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,79,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.31,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_2.png,79,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
0,0.58,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_10.png,79,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_10.png
1,0.09,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_2.png,79,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/images/exposure_25_2.png
1,0.25,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_1.png,79,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_1.png,./stim/text/text-2.png,./stim/images/exposure_75_1.png
1,0.26,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_10.png,79,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_10.png,./stim/text/text-1.png,./stim/images/exposure_25_10.png
1,0.64,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,79,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
